0,Thu Jan 13 20:23:32 EST 2022,true,greeting\cls.java,nameNotInDictionary,greeting.cls,cls
0,Thu Jan 13 20:23:32 EST 2022,true,greeting\cls.java,minimumVowelInNameCheck,greeting.cls,cls,1
0,Thu Jan 13 20:23:32 EST 2022,true,greeting\cls.java,nameInDictionary,greeting.cls,greeting
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\RunS22A0Tests.java,aggregateStatistics, Is Abstract:false Number of Abstract Methods:0 Is Generic:false Number of Generic Methods:0 Number of Asserts:0 Number of Ternary Conditionals:0 Number of Methods:1 Number of Functions:0 Number of Non Getter Functions:0 Number of Getters and Setters:0 Number of Non Public Methods:0 Public Methods Fraction:1.0 Protected Methods Fraction:0.0 Package Access Methods Fraction:0.0 Private  Methods Fraction:0.0 Average Method Access:0.0 Number of Variables:0 Public Variables Fraction:NaN Protected Variables Fraction:NaN Package Access Variables Fraction:NaN Private  Variable Fraction:NaN Average Variable Access:NaN Number of Properties:0 Public Properties Fraction:NaN Protected Properties Fraction:NaN Package Access Properties Fraction:NaN Private  Properties Fraction:NaN Editable Properties Fraction:NaN ReadOnly Access Properties Fraction:NaN WriteOnly  Properties Fraction:NaN Average Properties Access:NaN Average Local References per Constant:-1.0 Average Local References per Variable:-1.0 Average Local Assignments per Variable:-1.0
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\RunS22A0Tests.java,innerTypes,[]
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\RunS22A0Tests.java,superTypes,None
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\RunS22A0Tests.java,interfaces,[]
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\RunS22A0Tests.java,tags,None
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\RunS22A0Tests.java,classDefined,No Expected Tag
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\GreetingClassRegistry.java,variables,Variables:[]
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\GreetingClassRegistry.java,accessModifiersUsed,Access Modifiers Used: []
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\GreetingClassRegistry.java,methods,NonGetterFunctions:[]NonSetterProcedures:[]Getters:[public  getGreetingMain:->Class]Setters:[]
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\GreetingClassRegistry.java,properties,Properties:[readonly  p-v:5 access:public GreetingMain:Class(public , null)]
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\GreetingClassRegistry.java,aggregateStatistics, Is Abstract:false Number of Abstract Methods:0 Is Generic:false Number of Generic Methods:0 Number of Asserts:0 Number of Ternary Conditionals:0 Number of Methods:1 Number of Functions:1 Number of Non Getter Functions:0 Number of Getters and Setters:1 Number of Non Public Methods:0 Public Methods Fraction:1.0 Protected Methods Fraction:0.0 Package Access Methods Fraction:0.0 Private  Methods Fraction:0.0 Average Method Access:0.0 Number of Variables:0 Public Variables Fraction:NaN Protected Variables Fraction:NaN Package Access Variables Fraction:NaN Private  Variable Fraction:NaN Average Variable Access:NaN Number of Properties:1 Public Properties Fraction:1.0 Protected Properties Fraction:0.0 Package Access Properties Fraction:0.0 Private  Properties Fraction:0.0 Editable Properties Fraction:0.0 ReadOnly Access Properties Fraction:1.0 WriteOnly  Properties Fraction:0.0 Average Properties Access:0.0 Average Local References per Constant:-1.0 Average Local References per Variable:-1.0 Average Local Assignments per Variable:-1.0
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\GreetingClassRegistry.java,innerTypes,[]
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\GreetingClassRegistry.java,superTypes,None
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\GreetingClassRegistry.java,interfaces,[]
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\GreetingClassRegistry.java,tags,None
1,Thu Jan 13 20:26:26 EST 2022,true,greeting\GreetingClassRegistry.java,classDefined,No Expected Tag
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,variables,Variables:[]
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,accessModifiersUsed,Access Modifiers Used: []
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,methods,NonGetterFunctions:[]NonSetterProcedures:[]Getters:[]Setters:[]
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,properties,Properties:[]
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,aggregateStatistics, Is Abstract:false Number of Abstract Methods:0 Is Generic:false Number of Generic Methods:0 Number of Asserts:0 Number of Ternary Conditionals:0 Number of Methods:0 Number of Functions:0 Number of Non Getter Functions:0 Number of Getters and Setters:0 Number of Non Public Methods:0 Public Methods Fraction:NaN Protected Methods Fraction:NaN Package Access Methods Fraction:NaN Private  Methods Fraction:NaN Average Method Access:NaN Number of Variables:0 Public Variables Fraction:NaN Protected Variables Fraction:NaN Package Access Variables Fraction:NaN Private  Variable Fraction:NaN Average Variable Access:NaN Number of Properties:0 Public Properties Fraction:NaN Protected Properties Fraction:NaN Package Access Properties Fraction:NaN Private  Properties Fraction:NaN Editable Properties Fraction:NaN ReadOnly Access Properties Fraction:NaN WriteOnly  Properties Fraction:NaN Average Properties Access:NaN Average Local References per Constant:-1.0 Average Local References per Variable:-1.0 Average Local Assignments per Variable:-1.0
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,innerTypes,[]
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,superTypes,None
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,interfaces,[]
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,tags,None
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,nameNotInDictionary,greeting.cls,cls
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,minimumVowelInNameCheck,greeting.cls,cls,1
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,nameInDictionary,greeting.cls,greeting
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,classDefined,@GreetingMain
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,missingSignature,main:String[]->void,greeting.cls:[@GreetingMain]
1,Thu Jan 13 20:26:34 EST 2022,true,greeting\cls.java,missingMethodCall,java.io.PrintStream!println:*->.*,Method:main:String[]->void,greeting.cls:[@GreetingMain]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,variables,Variables:[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,accessModifiersUsed,Access Modifiers Used: []
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,methods,NonGetterFunctions:[]NonSetterProcedures:[]Getters:[]Setters:[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,properties,Properties:[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,aggregateStatistics, Is Abstract:false Number of Abstract Methods:0 Is Generic:false Number of Generic Methods:0 Number of Asserts:0 Number of Ternary Conditionals:0 Number of Methods:0 Number of Functions:0 Number of Non Getter Functions:0 Number of Getters and Setters:0 Number of Non Public Methods:0 Public Methods Fraction:NaN Protected Methods Fraction:NaN Package Access Methods Fraction:NaN Private  Methods Fraction:NaN Average Method Access:NaN Number of Variables:0 Public Variables Fraction:NaN Protected Variables Fraction:NaN Package Access Variables Fraction:NaN Private  Variable Fraction:NaN Average Variable Access:NaN Number of Properties:0 Public Properties Fraction:NaN Protected Properties Fraction:NaN Package Access Properties Fraction:NaN Private  Properties Fraction:NaN Editable Properties Fraction:NaN ReadOnly Access Properties Fraction:NaN WriteOnly  Properties Fraction:NaN Average Properties Access:NaN Average Local References per Constant:-1.0 Average Local References per Variable:-1.0 Average Local Assignments per Variable:-1.0
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,innerTypes,[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,superTypes,None
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,interfaces,[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,tags,None
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,nameInDictionary,greeting.cls,greeting
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,classDefined,@GreetingMain
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,nameNotInDictionary,greeting.cls,cls
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,minimumVowelInNameCheck,greeting.cls,cls,1
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,missingSignature,main:String[]->void,greeting.cls:[@GreetingMain]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\cls.java,missingMethodCall,java.io.PrintStream!println:*->.*,Method:main:String[]->void,greeting.cls:[@GreetingMain]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\GreetingClassRegistry.java,variables,Variables:[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\GreetingClassRegistry.java,accessModifiersUsed,Access Modifiers Used: []
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\GreetingClassRegistry.java,methods,NonGetterFunctions:[]NonSetterProcedures:[]Getters:[public  getGreetingMain:->Class]Setters:[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\GreetingClassRegistry.java,properties,Properties:[readonly  p-v:5 access:public GreetingMain:Class(public , null)]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\GreetingClassRegistry.java,aggregateStatistics, Is Abstract:false Number of Abstract Methods:0 Is Generic:false Number of Generic Methods:0 Number of Asserts:0 Number of Ternary Conditionals:0 Number of Methods:1 Number of Functions:1 Number of Non Getter Functions:0 Number of Getters and Setters:1 Number of Non Public Methods:0 Public Methods Fraction:1.0 Protected Methods Fraction:0.0 Package Access Methods Fraction:0.0 Private  Methods Fraction:0.0 Average Method Access:0.0 Number of Variables:0 Public Variables Fraction:NaN Protected Variables Fraction:NaN Package Access Variables Fraction:NaN Private  Variable Fraction:NaN Average Variable Access:NaN Number of Properties:1 Public Properties Fraction:1.0 Protected Properties Fraction:0.0 Package Access Properties Fraction:0.0 Private  Properties Fraction:0.0 Editable Properties Fraction:0.0 ReadOnly Access Properties Fraction:1.0 WriteOnly  Properties Fraction:0.0 Average Properties Access:0.0 Average Local References per Constant:-1.0 Average Local References per Variable:-1.0 Average Local Assignments per Variable:-1.0
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\GreetingClassRegistry.java,innerTypes,[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\GreetingClassRegistry.java,superTypes,None
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\GreetingClassRegistry.java,interfaces,[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\GreetingClassRegistry.java,tags,None
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\GreetingClassRegistry.java,nameInDictionary,greeting.GreetingClassRegistry,greeting
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\GreetingClassRegistry.java,nameInDictionary,greeting.GreetingClassRegistry,class
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\GreetingClassRegistry.java,nameInDictionary,greeting.GreetingClassRegistry,registry
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\GreetingClassRegistry.java,classDefined,No Expected Tag
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\GreetingClassRegistry.java,publicMethodsOverride,[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,variables,Variables:[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,accessModifiersUsed,Access Modifiers Used: []
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,methods,NonGetterFunctions:[]NonSetterProcedures:[static public  main:String[]->void]Getters:[]Setters:[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,properties,Properties:[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,aggregateStatistics, Is Abstract:false Number of Abstract Methods:0 Is Generic:false Number of Generic Methods:0 Number of Asserts:0 Number of Ternary Conditionals:0 Number of Methods:1 Number of Functions:0 Number of Non Getter Functions:0 Number of Getters and Setters:0 Number of Non Public Methods:0 Public Methods Fraction:1.0 Protected Methods Fraction:0.0 Package Access Methods Fraction:0.0 Private  Methods Fraction:0.0 Average Method Access:0.0 Number of Variables:0 Public Variables Fraction:NaN Protected Variables Fraction:NaN Package Access Variables Fraction:NaN Private  Variable Fraction:NaN Average Variable Access:NaN Number of Properties:0 Public Properties Fraction:NaN Protected Properties Fraction:NaN Package Access Properties Fraction:NaN Private  Properties Fraction:NaN Editable Properties Fraction:NaN ReadOnly Access Properties Fraction:NaN WriteOnly  Properties Fraction:NaN Average Properties Access:NaN Average Local References per Constant:-1.0 Average Local References per Variable:-1.0 Average Local Assignments per Variable:-1.0
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,innerTypes,[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,superTypes,None
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,interfaces,[]
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,tags,None
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,nameInDictionary,greeting.RunS22A0Tests,greeting
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,nameInDictionary,greeting.RunS22A0Tests,run
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,nameInDictionary,greeting.RunS22A0Tests,a
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,nameInDictionary,greeting.RunS22A0Tests,tests
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,nameInDictionary,args,args
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,classDefined,No Expected Tag
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,nameNotInDictionary,greeting.RunS22A0Tests,s
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,minimumLettersInNameCheck,greeting.RunS22A0Tests,s,2
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,minimumVowelInNameCheck,greeting.RunS22A0Tests,s,1
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,liberalMagicNumber,600,EXPR 600
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,liberalMagicNumber,2000,EXPR 2000
1,Thu Jan 13 20:27:03 EST 2022,true,greeting\RunS22A0Tests.java,liberalMagicNumber,5,EXPR 5
1,Thu Jan 13 20:52:38 EST 2022,true,greeting\GreetingClassRegistry.java,classDefined,No Expected Tag
1,Thu Jan 13 20:52:38 EST 2022,true,greeting\Hello.java,classDefined,No Expected Tag
1,Thu Jan 13 20:52:45 EST 2022,true,greeting\Hello.java,variables,Variables:[]
1,Thu Jan 13 20:52:45 EST 2022,true,greeting\Hello.java,accessModifiersUsed,Access Modifiers Used: []
1,Thu Jan 13 20:52:45 EST 2022,true,greeting\Hello.java,methods,NonGetterFunctions:[]NonSetterProcedures:[]Getters:[]Setters:[]
1,Thu Jan 13 20:52:45 EST 2022,true,greeting\Hello.java,properties,Properties:[]
1,Thu Jan 13 20:52:45 EST 2022,true,greeting\Hello.java,aggregateStatistics, Is Abstract:false Number of Abstract Methods:0 Is Generic:false Number of Generic Methods:0 Number of Asserts:0 Number of Ternary Conditionals:0 Number of Methods:0 Number of Functions:0 Number of Non Getter Functions:0 Number of Getters and Setters:0 Number of Non Public Methods:0 Public Methods Fraction:NaN Protected Methods Fraction:NaN Package Access Methods Fraction:NaN Private  Methods Fraction:NaN Average Method Access:NaN Number of Variables:0 Public Variables Fraction:NaN Protected Variables Fraction:NaN Package Access Variables Fraction:NaN Private  Variable Fraction:NaN Average Variable Access:NaN Number of Properties:0 Public Properties Fraction:NaN Protected Properties Fraction:NaN Package Access Properties Fraction:NaN Private  Properties Fraction:NaN Editable Properties Fraction:NaN ReadOnly Access Properties Fraction:NaN WriteOnly  Properties Fraction:NaN Average Properties Access:NaN Average Local References per Constant:-1.0 Average Local References per Variable:-1.0 Average Local Assignments per Variable:-1.0
1,Thu Jan 13 20:52:45 EST 2022,true,greeting\Hello.java,innerTypes,[]
1,Thu Jan 13 20:52:45 EST 2022,true,greeting\Hello.java,superTypes,None
1,Thu Jan 13 20:52:45 EST 2022,true,greeting\Hello.java,interfaces,[]
1,Thu Jan 13 20:52:45 EST 2022,true,greeting\Hello.java,tags,None
1,Thu Jan 13 20:52:45 EST 2022,true,greeting\Hello.java,nameInDictionary,greeting.Hello,greeting
1,Thu Jan 13 20:52:45 EST 2022,true,greeting\Hello.java,nameInDictionary,greeting.Hello,hello
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,variables,Variables:[]
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,accessModifiersUsed,Access Modifiers Used: [(greeting.RunS22A0Tests, public, private, 3, greeting.RunS22A0Tests, null )]
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,methods,NonGetterFunctions:[]NonSetterProcedures:[static public  main:String[]->void]Getters:[]Setters:[]
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,properties,Properties:[]
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,aggregateStatistics, Is Abstract:false Number of Abstract Methods:0 Is Generic:false Number of Generic Methods:0 Number of Asserts:0 Number of Ternary Conditionals:0 Number of Methods:1 Number of Functions:0 Number of Non Getter Functions:0 Number of Getters and Setters:0 Number of Non Public Methods:0 Public Methods Fraction:1.0 Protected Methods Fraction:0.0 Package Access Methods Fraction:0.0 Private  Methods Fraction:0.0 Average Method Access:0.0 Number of Variables:0 Public Variables Fraction:NaN Protected Variables Fraction:NaN Package Access Variables Fraction:NaN Private  Variable Fraction:NaN Average Variable Access:NaN Number of Properties:0 Public Properties Fraction:NaN Protected Properties Fraction:NaN Package Access Properties Fraction:NaN Private  Properties Fraction:NaN Editable Properties Fraction:NaN ReadOnly Access Properties Fraction:NaN WriteOnly  Properties Fraction:NaN Average Properties Access:NaN Average Local References per Constant:-1.0 Average Local References per Variable:-1.0 Average Local Assignments per Variable:-1.0
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,innerTypes,[]
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,superTypes,None
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,interfaces,[]
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,tags,None
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,nameNotInDictionary,greeting.RunS22A0Tests,s
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,minimumLettersInNameCheck,greeting.RunS22A0Tests,s,2
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,minimumVowelInNameCheck,greeting.RunS22A0Tests,s,1
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,nameInDictionary,greeting.RunS22A0Tests,greeting
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,nameInDictionary,greeting.RunS22A0Tests,run
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,nameInDictionary,greeting.RunS22A0Tests,a
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,nameInDictionary,greeting.RunS22A0Tests,tests
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,classDefined,No Expected Tag
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,liberalMagicNumber,600,EXPR 600
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,liberalMagicNumber,2000,EXPR 2000
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\RunS22A0Tests.java,liberalMagicNumber,5,EXPR 5
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\GreetingClassRegistry.java,nameInDictionary,greeting.GreetingClassRegistry,greeting
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\GreetingClassRegistry.java,nameInDictionary,greeting.GreetingClassRegistry,class
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\GreetingClassRegistry.java,nameInDictionary,greeting.GreetingClassRegistry,registry
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\GreetingClassRegistry.java,publicMethodsOverride,[]
1,Thu Jan 13 20:54:25 EST 2022,true,greeting\Hello.java,nameInDictionary,args,args
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\GreetingClassRegistry.java,variables,Variables:[]
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\GreetingClassRegistry.java,accessModifiersUsed,Access Modifiers Used: []
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\GreetingClassRegistry.java,methods,NonGetterFunctions:[]NonSetterProcedures:[]Getters:[public  getGreetingMain:->Class]Setters:[]
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\GreetingClassRegistry.java,properties,Properties:[readonly  p-v:5 access:public GreetingMain:Class(public , null)]
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\GreetingClassRegistry.java,aggregateStatistics, Is Abstract:false Number of Abstract Methods:0 Is Generic:false Number of Generic Methods:0 Number of Asserts:0 Number of Ternary Conditionals:0 Number of Methods:1 Number of Functions:1 Number of Non Getter Functions:0 Number of Getters and Setters:1 Number of Non Public Methods:0 Public Methods Fraction:1.0 Protected Methods Fraction:0.0 Package Access Methods Fraction:0.0 Private  Methods Fraction:0.0 Average Method Access:0.0 Number of Variables:0 Public Variables Fraction:NaN Protected Variables Fraction:NaN Package Access Variables Fraction:NaN Private  Variable Fraction:NaN Average Variable Access:NaN Number of Properties:1 Public Properties Fraction:1.0 Protected Properties Fraction:0.0 Package Access Properties Fraction:0.0 Private  Properties Fraction:0.0 Editable Properties Fraction:0.0 ReadOnly Access Properties Fraction:1.0 WriteOnly  Properties Fraction:0.0 Average Properties Access:0.0 Average Local References per Constant:-1.0 Average Local References per Variable:-1.0 Average Local Assignments per Variable:-1.0
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\GreetingClassRegistry.java,innerTypes,[]
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\GreetingClassRegistry.java,superTypes,None
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\GreetingClassRegistry.java,interfaces,[]
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\GreetingClassRegistry.java,tags,None
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\GreetingClassRegistry.java,nameInDictionary,greeting.GreetingClassRegistry,greeting
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\GreetingClassRegistry.java,nameInDictionary,greeting.GreetingClassRegistry,class
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\GreetingClassRegistry.java,nameInDictionary,greeting.GreetingClassRegistry,registry
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\GreetingClassRegistry.java,classDefined,No Expected Tag
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\GreetingClassRegistry.java,publicMethodsOverride,[]
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\Hello.java,variables,Variables:[]
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\Hello.java,accessModifiersUsed,Access Modifiers Used: []
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\Hello.java,methods,NonGetterFunctions:[]NonSetterProcedures:[static public  main:String[]->void]Getters:[]Setters:[]
1,Thu Jan 13 20:58:28 EST 2022,true,greeting\Hello.java,properties,Properties:[]
